time_s,leg,event,phase,planned_support,normal_force_N
0.006,FR,touchdown,stand,True,46.77786371140439
0.006,RL,touchdown,stand,True,52.15307365537252
0.006,RR,touchdown,stand,True,43.991311072036
0.008,FL,touchdown,stand,True,49.55954200165401
9.177999999999734,FL,liftoff,unload,True,0.0
21.601999999998906,FL,touchdown,lower,False,1.5175685889929287
52.38000000001805,FR,liftoff,next_unload,True,0.0
52.38200000001805,FR,touchdown,next_unload,True,0.9090671114207629
52.400000000018075,FR,liftoff,next_unload,True,0.0
52.40200000001808,FR,touchdown,next_unload,True,0.8998207899951954
52.424000000018104,FR,liftoff,next_unload,True,0.0
52.42600000001811,FR,touchdown,next_unload,True,0.8809781311156301
52.442000000018126,FR,liftoff,next_unload,True,0.0
52.44400000001813,FR,touchdown,next_unload,True,0.8753903688472511
52.46200000001815,FR,liftoff,next_unload,True,0.0
52.46400000001815,FR,touchdown,next_unload,True,0.8705831525361002
52.47800000001817,FR,liftoff,next_unload,True,0.0
52.48000000001817,FR,touchdown,next_unload,True,0.8676049076483772
52.49600000001819,FR,liftoff,next_unload,True,0.0
52.498000000018195,FR,touchdown,next_unload,True,0.8478919947775512
52.51200000001821,FR,liftoff,next_unload,True,0.0
52.514000000018214,FR,touchdown,next_unload,True,0.8590055097565497
52.530000000018234,FR,liftoff,next_unload,True,0.0
52.532000000018236,FR,touchdown,next_unload,True,0.8418120557366362
52.54600000001825,FR,liftoff,next_unload,True,0.0
52.548000000018256,FR,touchdown,next_unload,True,0.8370021472003819
52.56200000001827,FR,liftoff,next_unload,True,0.0
52.564000000018275,FR,touchdown,next_unload,True,0.836360171342618
52.580000000018295,FR,liftoff,next_unload,True,0.0
52.5820000000183,FR,touchdown,next_unload,True,0.8327720802494587
52.596000000018314,FR,liftoff,next_unload,True,0.0
52.59800000001832,FR,touchdown,next_unload,True,0.8279788819872564
52.614000000018336,FR,liftoff,next_unload,True,0.0
52.61600000001834,FR,touchdown,next_unload,True,0.822313255768398
52.63200000001836,FR,liftoff,next_unload,True,0.0
52.63400000001836,FR,touchdown,next_unload,True,0.817463987055147
52.64800000001838,FR,liftoff,next_unload,True,0.0
52.65000000001838,FR,touchdown,next_unload,True,0.8105729547346928
52.6680000000184,FR,liftoff,next_unload,True,0.0
52.670000000018405,FR,touchdown,next_unload,True,0.8046275919678911
52.68400000001842,FR,liftoff,next_unload,True,0.0
52.686000000018424,FR,touchdown,next_unload,True,0.8036430291731204
52.704000000018446,FR,liftoff,next_unload,True,0.0
52.70600000001845,FR,touchdown,next_unload,True,0.7877477991602511
52.72200000001847,FR,liftoff,next_unload,True,0.0
52.72400000001847,FR,touchdown,next_unload,True,0.7801567861226234
52.74200000001849,FR,liftoff,next_unload,True,0.0
52.744000000018495,FR,touchdown,next_unload,True,0.7685715393617002
52.76400000001852,FR,liftoff,next_unload,True,0.0
52.76600000001852,FR,touchdown,next_unload,True,0.7549228387884372
52.78600000001855,FR,liftoff,next_unload,True,0.0
52.78800000001855,FR,touchdown,next_unload,True,0.7432428362880333
52.810000000018576,FR,liftoff,next_unload,True,0.0
52.81200000001858,FR,touchdown,next_unload,True,0.7316397197512065
52.83800000001861,FR,liftoff,next_unload,True,0.0
52.84000000001861,FR,touchdown,next_unload,True,0.7172407351331088
52.86800000001865,FR,liftoff,next_unload,True,0.0
52.87000000001865,FR,touchdown,next_unload,True,0.7037854828912306
52.90200000001869,FR,liftoff,next_unload,True,0.0
52.90400000001869,FR,touchdown,next_unload,True,0.689718578793431
52.94600000001874,FR,liftoff,next_unload,True,0.0
52.948000000018745,FR,touchdown,next_unload,True,0.6721065871089815
53.014000000018825,FR,liftoff,next_lift,False,0.0
53.01600000001883,FR,touchdown,next_lift,False,0.6497463104868346
53.186000000019035,FR,liftoff,next_lift,False,0.0
53.18800000001904,FR,touchdown,next_lift,False,0.5382737043949615
53.2380000000191,FR,liftoff,next_lift,False,0.0
53.2400000000191,FR,touchdown,next_lift,False,0.4722879622146746
53.26200000001913,FR,liftoff,next_lift,False,0.0
53.26400000001913,FR,touchdown,next_lift,False,0.43614218441065256
53.27800000001915,FR,liftoff,next_lift,False,0.0
53.28000000001915,FR,touchdown,next_lift,False,0.412121313689545
53.29000000001916,FR,liftoff,next_lift,False,0.0
53.292000000019165,FR,touchdown,next_lift,False,0.3920637564091007
53.30200000001918,FR,liftoff,next_lift,False,0.0
53.30400000001918,FR,touchdown,next_lift,False,0.3698155353064443
53.31000000001919,FR,liftoff,next_lift,False,0.0
53.31200000001919,FR,touchdown,next_lift,False,0.35669929088977403
53.3180000000192,FR,liftoff,next_lift,False,0.0
53.3200000000192,FR,touchdown,next_lift,False,0.34384321255550354
53.32600000001921,FR,liftoff,next_lift,False,0.0
53.32800000001921,FR,touchdown,next_lift,False,0.32395914400134157
53.33000000001921,FR,liftoff,next_lift,False,0.0
53.332000000019214,FR,touchdown,next_lift,False,0.3203009840750915
53.340000000019224,FR,liftoff,next_lift,False,0.0
53.34600000001923,FR,touchdown,next_lift,False,0.3005952514178882
53.35600000001924,FR,liftoff,next_lift,False,0.0
53.36400000001925,FR,touchdown,next_lift,False,0.25595573153272544
53.36800000001926,FR,liftoff,next_lift,False,0.0
53.37200000001926,FR,touchdown,next_lift,False,0.2328770199459309
53.37600000001927,FR,liftoff,next_lift,False,0.0
53.390000000019285,FR,touchdown,next_lift,False,0.1969104545066656
53.39400000001929,FR,liftoff,next_lift,False,0.0
