time_s,leg,event,phase,planned_support,normal_force_N
0.006,FL,touchdown,stand,True,42.51031401102673
0.006,FR,touchdown,stand,True,46.42806355676018
0.006,RL,touchdown,stand,True,46.59075588711587
0.006,RR,touchdown,stand,True,46.644601333451966
9.64399999999989,FL,liftoff,unload,True,0.0
21.59199999999891,FL,touchdown,lower,False,1.436948463088259
39.374000000002155,RL,liftoff,next_unload,True,0.0
39.37600000000216,RL,touchdown,next_unload,True,3.2518455733292098
39.39400000000218,RL,liftoff,next_unload,True,0.0
39.39600000000218,RL,touchdown,next_unload,True,3.226576528039583
39.4900000000023,RL,liftoff,next_unload,True,0.0
39.4920000000023,RL,touchdown,next_unload,True,2.8349926040338493
39.54000000000236,RL,liftoff,next_unload,True,0.0
39.54200000000236,RL,touchdown,next_unload,True,2.6383260656495673
39.604000000002436,RL,liftoff,next_unload,True,0.0
39.60600000000244,RL,touchdown,next_unload,True,2.423234230319314
39.692000000002544,RL,liftoff,next_unload,True,0.0
39.694000000002546,RL,touchdown,next_unload,True,2.1927306994923157
40.81000000000391,RL,liftoff,next_lift,False,0.0
40.81800000000392,RL,touchdown,next_lift,False,1.6058076565352537
40.82600000000393,RL,liftoff,next_lift,False,0.0
40.83400000000394,RL,touchdown,next_lift,False,1.548256622315354
40.84000000000395,RL,liftoff,next_lift,False,0.0
40.846000000003954,RL,touchdown,next_lift,False,1.3891474841171174
40.85200000000396,RL,liftoff,next_lift,False,0.0
40.85800000000397,RL,touchdown,next_lift,False,1.2260927875766798
40.864000000003976,RL,liftoff,next_lift,False,0.0
40.86800000000398,RL,touchdown,next_lift,False,1.06593158537511
40.870000000003984,RL,liftoff,next_lift,False,0.0
40.872000000003986,RL,touchdown,next_lift,False,1.0296650881004397
40.87800000000399,RL,liftoff,next_lift,False,0.0
40.886000000004,RL,touchdown,next_lift,False,0.9706916280983734
40.89400000000401,RL,liftoff,next_lift,False,0.0
