time_s,leg,event,phase,planned_support,normal_force_N
0.006,FL,touchdown,stand,True,42.74335522337041
0.006,FR,touchdown,stand,True,46.279182570095955
0.006,RL,touchdown,stand,True,44.52750295132994
0.006,RR,touchdown,stand,True,44.80899159824071
9.609999999999879,FL,liftoff,unload,True,0.0
21.587999999998914,FL,touchdown,lower,False,1.4939050560523774
38.96800000000166,RL,liftoff,next_unload,True,0.0
38.97000000000166,RL,touchdown,next_unload,True,3.2084695433886528
38.99400000000169,RL,liftoff,next_unload,True,0.0
38.99600000000169,RL,touchdown,next_unload,True,3.1115060113821413
39.07400000000179,RL,liftoff,next_unload,True,0.0
39.07600000000179,RL,touchdown,next_unload,True,2.808331720255017
39.144000000001874,RL,liftoff,next_unload,True,0.0
39.14600000000188,RL,touchdown,next_unload,True,2.5952310855071445
39.22200000000197,RL,liftoff,next_unload,True,0.0
39.22400000000197,RL,touchdown,next_unload,True,2.390256359438174
39.358000000002136,RL,liftoff,next_unload,True,0.0
39.36000000000214,RL,touchdown,next_unload,True,2.0953789116752475
40.48000000000351,RL,liftoff,next_lift,False,0.0
40.49000000000352,RL,touchdown,next_lift,False,1.5552427700718037
40.49800000000353,RL,liftoff,next_lift,False,0.0
40.50600000000354,RL,touchdown,next_lift,False,1.4256746688674033
40.512000000003546,RL,liftoff,next_lift,False,0.0
40.51800000000355,RL,touchdown,next_lift,False,1.2555955112219992
40.52400000000356,RL,liftoff,next_lift,False,0.0
40.53200000000357,RL,touchdown,next_lift,False,1.1123969921811978
40.54000000000358,RL,liftoff,next_lift,False,0.0
40.5540000000036,RL,touchdown,next_lift,False,0.9442818441351428
40.5580000000036,RL,liftoff,next_lift,False,0.0
