time_s,leg,event,phase,planned_support,normal_force_N
0.006,FR,touchdown,stand,True,46.3406694652644
0.006,RL,touchdown,stand,True,53.409612475808416
0.006,RR,touchdown,stand,True,43.79295017239808
0.008,FL,touchdown,stand,True,50.1371530315345
9.169999999999732,FL,liftoff,unload,True,0.0
21.59799999999891,FL,touchdown,lower,False,1.5903746360816065
52.024000000017615,FR,liftoff,next_unload,True,0.0
52.02800000001762,FR,touchdown,next_unload,True,1.0722050676959984
52.05000000001765,FR,liftoff,next_unload,True,0.0
52.05200000001765,FR,touchdown,next_unload,True,0.979360189174324
52.05800000001766,FR,liftoff,next_unload,True,0.0
52.06000000001766,FR,touchdown,next_unload,True,1.0006263785800653
52.072000000017674,FR,liftoff,next_unload,True,0.0
52.074000000017676,FR,touchdown,next_unload,True,0.9550003981909398
52.080000000017684,FR,liftoff,next_unload,True,0.0
52.082000000017686,FR,touchdown,next_unload,True,0.9583784407897575
52.0920000000177,FR,liftoff,next_unload,True,0.0
52.0940000000177,FR,touchdown,next_unload,True,0.9336563797889021
52.10000000001771,FR,liftoff,next_unload,True,0.0
52.10200000001771,FR,touchdown,next_unload,True,0.9324986938281704
52.11000000001772,FR,liftoff,next_unload,True,0.0
52.11200000001772,FR,touchdown,next_unload,True,0.9152852751381053
52.11800000001773,FR,liftoff,next_unload,True,0.0
52.12000000001773,FR,touchdown,next_unload,True,0.9156309447038189
52.12800000001774,FR,liftoff,next_unload,True,0.0
52.13200000001775,FR,touchdown,next_unload,True,0.9144863038088983
52.146000000017764,FR,liftoff,next_unload,True,0.0
52.15000000001777,FR,touchdown,next_unload,True,0.8877049614710844
52.15800000001778,FR,liftoff,next_unload,True,0.0
52.16000000001778,FR,touchdown,next_unload,True,0.8305471924163706
52.164000000017786,FR,liftoff,next_unload,True,0.0
52.16600000001779,FR,touchdown,next_unload,True,0.8361508125273536
52.172000000017796,FR,liftoff,next_unload,True,0.0
52.1740000000178,FR,touchdown,next_unload,True,0.8265694514166191
52.1780000000178,FR,liftoff,next_unload,True,0.0
52.180000000017806,FR,touchdown,next_unload,True,0.830276615150904
52.18600000001781,FR,liftoff,next_unload,True,0.0
52.188000000017816,FR,touchdown,next_unload,True,0.800133294792703
52.19200000001782,FR,liftoff,next_unload,True,0.0
52.19400000001782,FR,touchdown,next_unload,True,0.8045253070112826
52.20000000001783,FR,liftoff,next_unload,True,0.0
52.204000000017835,FR,touchdown,next_unload,True,0.8340472523962627
52.21400000001785,FR,liftoff,next_unload,True,0.0
52.21800000001785,FR,touchdown,next_unload,True,0.8060271706133704
52.228000000017865,FR,liftoff,next_unload,True,0.0
52.23400000001787,FR,touchdown,next_unload,True,0.8095094364761328
52.24600000001789,FR,liftoff,next_unload,True,0.0
52.25000000001789,FR,touchdown,next_unload,True,0.7535803776351454
52.2560000000179,FR,liftoff,next_unload,True,0.0
52.2580000000179,FR,touchdown,next_unload,True,0.7195097498991609
52.260000000017904,FR,liftoff,next_unload,True,0.0
52.262000000017906,FR,touchdown,next_unload,True,0.7385975080617849
52.26800000001791,FR,liftoff,next_unload,True,0.0
52.27200000001792,FR,touchdown,next_unload,True,0.7402691238316689
52.28000000001793,FR,liftoff,next_unload,True,0.0
52.28200000001793,FR,touchdown,next_unload,True,0.7082358263392233
52.28400000001793,FR,liftoff,next_unload,True,0.0
52.286000000017935,FR,touchdown,next_unload,True,0.7211128029066117
52.29000000001794,FR,liftoff,next_unload,True,0.0
52.29200000001794,FR,touchdown,next_unload,True,0.7098731352667107
52.29600000001795,FR,liftoff,next_unload,True,0.0
